DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2016,117.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2017,136.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2018,150.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2019,153.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2020,142.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2021,150.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IS,2022,168.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2008,138.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2009,134.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2010,130.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2011,126.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2012,119.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2013,109.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2014,103.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2016,99.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2017,98.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2018,98.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2019,99.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2020,101.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2021,108.0,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,IT,2022,116.3,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2008,133.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2009,104.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2010,86.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2011,89.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2012,89.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2013,90.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2014,95.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,EMPL,F,NSA,I15,LT,2015,100.0,
