DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2013,90.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2014,93.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2016,103.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2017,122.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2018,148.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2019,206.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2020,223.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2021,258.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,HU,2022,317.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2008,187.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2009,132.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2010,85.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2011,79.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2012,72.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2013,74.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2014,89.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2016,117.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2017,128.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2018,152.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2019,162.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2020,155.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2021,174.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IE,2022,217.7,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2008,134.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2009,130.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2010,125.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2011,125.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2012,115.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2013,105.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2014,98.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2016,101.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2017,101.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2018,103.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2019,107.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2020,100.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2021,123.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,IT,2022,143.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2008,148.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2009,78.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2010,61.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2011,69.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2012,74.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2013,83.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2014,91.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2016,103.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2017,118.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2018,132.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2019,144.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2020,149.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2021,163.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LT,2022,173.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2008,88.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2009,92.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2010,92.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2011,93.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2012,95.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2013,96.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2014,99.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2016,103.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2017,109.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2018,114.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2019,120.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2020,117.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2021,122.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LU,2022,128.1,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2008,130.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2009,71.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2010,54.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2011,63.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2012,71.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2013,85.3,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2014,95.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2016,95.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2017,105.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2018,122.9,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,WAGE,F,NSA,I15,LV,2019,138.7,
