DATAFLOW,LAST UPDATE,freq,unit,asset10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2000,52332.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2001,56987.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2002,57979.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2003,57596.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2004,58447.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2005,62621.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2006,68237.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2007,74742.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2008,79341.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2009,74129.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2010,66680.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2011,66098.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2012,58395.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2013,55015.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2014,55198.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2015,60394.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2016,67082.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2017,71475.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2018,79182.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2019,86536.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2020,90362.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2021,96476.0,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NL,2022,105278.0,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,1995,14717.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,1996,16370.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,1997,19085.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,1998,21239.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,1999,20805.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2000,20896.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2001,22102.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2002,24049.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2003,23387.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2004,25871.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2005,31927.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2006,35534.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2007,43742.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2008,44722.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2009,40233.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2010,41700.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2011,48661.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2012,58885.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2013,62625.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2014,61491.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2015,57265.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2016,56176.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2017,57473.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2018,56185.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2019,59790.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2020,55221.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2021,59887.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,NO,2022,66455.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,1995,9459.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,1996,11723.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,1997,15289.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,1998,18506.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,1999,19732.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2000,22714.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2001,22435.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2002,19998.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2003,17981.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2004,19934.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2005,25100.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2006,29845.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2007,37107.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2008,45842.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2009,39243.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2010,40811.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2011,45092.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2012,44137.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2013,41267.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2014,44710.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2015,46762.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2016,40810.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2017,39884.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2018,47324.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2019,52172.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2020,50020.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2021,52195.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PL,2022,58454.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,1995,13394.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,1996,14352.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,1997,16625.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,1998,18242.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,1999,19794.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2000,21465.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2001,22744.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2002,23163.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2003,21771.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2004,22173.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2005,22671.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2006,22664.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2007,23214.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2008,23311.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2009,21532.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2010,21039.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2011,19005.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2012,15004.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2013,13180.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2014,12969.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2015,13854.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2016,13951.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2017,16262.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2018,17949.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2019,20134.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2020,20868.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2021,23580.2,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,PT,2022,26687.9,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,1995,3071.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,1996,3176.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,1997,2983.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,1998,3174.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,1999,2716.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2000,3349.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2001,4134.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2002,4622.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2003,4928.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2004,5673.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2005,7985.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2006,11612.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2007,23549.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2008,30795.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2009,17001.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2010,18673.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2011,19678.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2012,21759.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2013,16548.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2014,17580.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2015,20983.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2016,20475.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2017,24274.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2018,24501.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2019,28947.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2020,32045.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2021,36728.9,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,RO,2022,47600.5,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,1995,13749.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,1996,15195.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,1997,14574.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,1998,15158.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,1999,15963.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2000,18566.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2001,19222.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2002,21479.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2003,22705.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2004,25369.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2005,26000.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2006,30630.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2007,34870.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2008,34410.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2009,27747.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2010,33304.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2011,36987.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2012,38456.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2013,39135.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2014,41902.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2015,45108.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2016,49078.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2017,52987.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2018,52342.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2019,51628.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2020,53327.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2021,60403.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SE,2022,65217.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,1995,1781.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,1996,2014.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,1997,2345.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,1998,2569.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,1999,2882.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2000,3055.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2001,3005.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2002,3033.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2003,3322.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2004,3635.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2005,3983.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2006,4255.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2007,5201.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2008,6091.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2009,4857.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2010,3966.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2011,3351.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2012,3191.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2013,3095.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2014,3421.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2015,3298.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2016,2866.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2017,3221.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2018,3708.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2019,4065.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2020,3960.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2021,4582.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SI,2022,5976.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,1995,1844.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,1996,2435.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,1997,2878.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,1998,3269.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,1999,2811.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2000,2850.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2001,3062.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2002,3086.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2003,3085.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2004,3578.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2005,4402.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2006,6008.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2007,7225.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2008,7900.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2009,6924.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2010,6366.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2011,7033.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2012,6464.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2013,6871.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2014,6322.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2015,8213.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2016,6891.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2017,7673.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2018,8129.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2019,8216.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2020,8789.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2021,9323.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,SK,2022,10825.8,
