DATAFLOW,LAST UPDATE,freq,unit,asset10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2017,144112.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2018,150063.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2019,157255.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2020,141138.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2021,171722.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,FR,2022,180621.0,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2015,1183.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2016,1213.5,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2017,1216.6,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2018,1351.1,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2019,1568.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2020,1584.6,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2021,1754.9,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HR,2022,2058.3,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2015,2443.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2016,2750.9,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2017,3433.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2018,4075.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2019,4680.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2020,5640.8,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2021,6048.5,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,HU,2022,7788.6,p
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2015,3883.1,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2016,4897.2,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2017,6255.8,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2018,7596.0,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2019,8186.8,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2020,7980.8,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2021,8948.3,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IE,2022,12861.4,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IS,2015,403.8,
ESTAT:NAMA_10_AN6(1.0),15/05/23 23:00:00,A,CP_MEUR,N111G,IS,2016,595.6,
